"","id","original_title","belongs_to_collection","budget","original_language","production_companies","revenue","runtime","famous_count"
"3780",79694,"The Apparition",FALSE,1.7e+07,"English","Smaller company",9627492,82,1
"3781",79777,"In the Land of Blood and Honey",FALSE,1e+07,"English","Smaller company",303877,127,1
"3782",79783,"Camilla",FALSE,8500000,"English","Smaller company",250993,95,2
"3783",80035,"The Watch",FALSE,6.8e+07,"English","Smaller company",68267862,98,8
"3784",80274,"Ender's Game",FALSE,1.1e+08,"English","Smaller company",125537191,114,4
"3785",80278,"Lo imposible",FALSE,4.2e+07,"English","Smaller company",180274123,113,2
"3786",80321,"Madagascar 3: Europe's Most Wanted",TRUE,1.45e+08,"English","NBCUniversal",746921274,93,10
"3787",80379,"Louis C.K.: Live at the Beacon Theater",FALSE,250000,"English","Smaller company",1e+06,62,0
"3788",80585,"Rock of Ages",FALSE,7.5e+07,"English","Warner Bros. Entertainment",59418613,123,10
"3789",80591,"W.E.",FALSE,1.5e+07,"English","Smaller company",868439,119,2
"3790",80920,"Repentance",FALSE,5e+06,"English","Smaller company",1189612,90,4
"3791",81005,"Jack the Giant Slayer",FALSE,1.95e+08,"English","Warner Bros. Entertainment",197687603,114,9
"3792",81025,"Salmon Fishing in the Yemen",FALSE,5e+06,"English","Smaller company",34564651,107,3
"3793",81048,"Running Time",FALSE,130000,"English","Smaller company",1596,70,1
"3794",81188,"Rise of the Guardians",FALSE,1.45e+08,"English","NBCUniversal",306941670,97,5
"3795",81390,"A Lonely Place to Die",FALSE,4e+06,"English","Smaller company",25345000,99,0
"3796",81481,"도가니",FALSE,2200000,"Asia","Smaller company",31500000,125,0
"3797",81796,"Lockout",FALSE,2e+07,"English","Smaller company",32204030,95,3
"3798",81836,"To Rome with Love",FALSE,1.7e+07,"English","Smaller company",73244881,111,5
"3799",82103,"Eu, Tu, Eles",FALSE,1900000,"Europe","Sony Pictures Entertainment",2070806,104,0
"3800",82390,"The Paperboy",FALSE,12500000,"English","Smaller company",1353868,107,7
"3801",82505,"House at the End of the Street",FALSE,6900000,"English","Smaller company",44287131,101,2
"3802",82507,"Sinister",TRUE,3e+06,"English","Smaller company",77712439,110,3
"3803",82525,"Savages",FALSE,4.5e+07,"English","Smaller company",82966152,131,4
"3804",82532,"Jeff, Who Lives at Home",FALSE,1e+07,"English","Smaller company",4417580,83,7
"3805",82633,"Lawless",FALSE,2.6e+07,"English","Smaller company",53676580,115,9
"3806",82650,"Diary of a Wimpy Kid: Dog Days",TRUE,2.2e+07,"English","The Walt Disney Studios",77112176,94,2
"3807",82654,"Warm Bodies",FALSE,3.5e+07,"English","Smaller company",116980662,97,5
"3808",82675,"Taken 2",TRUE,4.5e+07,"English","The Walt Disney Studios",376141306,91,6
"3809",82679,"Fun Size",FALSE,1.4e+07,"English","Paramount Global",11417362,87,1
"3810",82682,"Gangster Squad",FALSE,6e+07,"English","Smaller company",105200903,113,15
"3811",82687,"The Guilt Trip",FALSE,4e+07,"English","Paramount Global",41863726,95,5
"3812",82690,"Wreck-It Ralph",TRUE,1.65e+08,"English","The Walt Disney Studios",471222889,108,16
"3813",82693,"Silver Linings Playbook",FALSE,2.1e+07,"English","Smaller company",205738714,122,9
"3814",82695,"Les Misérables",FALSE,6.1e+07,"English","NBCUniversal",441809770,157,6
"3815",82696,"Hope Springs",FALSE,3e+07,"English","Sony Pictures Entertainment",114281051,100,6
"3816",82700,"After Earth",FALSE,1.3e+08,"English","Sony Pictures Entertainment",243843127,100,3
"3817",82702,"How to Train Your Dragon 2",TRUE,1.45e+08,"English","NBCUniversal",609123048,102,8
"3818",82703,"Mr. Peabody & Sherman",FALSE,1.45e+08,"English","Smaller company",272912430,92,11
"3819",82825,"Kahaani",FALSE,1200000,"India","Smaller company",1.6e+07,122,0
"3820",82990,"Paranormal Activity 4",TRUE,5e+06,"English","Paramount Global",142817992,95,0
"3821",82992,"Fast & Furious 6",TRUE,1.6e+08,"English","NBCUniversal",788679850,130,12
"3822",83542,"Cloud Atlas",FALSE,1.02e+08,"English","Smaller company",130482868,172,8
"3823",83666,"Moonrise Kingdom",FALSE,1.6e+07,"English","Smaller company",68263166,94,8
"3824",83686,"The Words",FALSE,6e+06,"English","Smaller company",13231461,96,9
"3825",83770,"On the Road",FALSE,2.5e+07,"English","Smaller company",8784318,137,8
"3826",83902,"ना तुम जानो ना हम",FALSE,350000,"India","Smaller company",6100000,151,0
"3827",84165,"2 Days in New York",TRUE,8e+06,"English","Smaller company",1653792,91,4
"3828",84174,"Bachelorette",FALSE,3e+06,"English","Smaller company",11947954,87,7
"3829",84175,"Beasts of the Southern Wild",FALSE,1800000,"English","Smaller company",21107746,93,0
"3830",84200,"For a Good Time, Call...",FALSE,850000,"English","Smaller company",1243961,85,5
"3831",84305,"Lay the Favorite",FALSE,26350000,"English","Smaller company",1576687,94,7
"3832",84329,"Robot & Frank",FALSE,2500000,"English","Smaller company",3325038,85,7
"3833",84332,"Safety Not Guaranteed",FALSE,750000,"English","Smaller company",4007792,85,3
"3834",84336,"Shadow Dancer",FALSE,6300000,"English","Smaller company",419953,101,2
"3835",84341,"Smashed",FALSE,5e+05,"English","Smaller company",376597,85,5
"3836",84355,"Your Sister's Sister",FALSE,125000,"English","Smaller company",3200000,90,1
"3837",84401,"Sholem Aleichem: Laughing In The Darkness",FALSE,5e+05,"English","Smaller company",845188,93,0
"3838",84858,"Agneepath",FALSE,11097000,"India","Smaller company",49028000,174,2
"3839",84892,"The Perks of Being a Wallflower",FALSE,1.3e+07,"English","Smaller company",33400000,102,6
"3840",85038,"Benvenuti al nord",TRUE,6e+06,"Europe","Smaller company",3.5e+07,110,0
"3841",85277,"'N Beetje Verliefd",FALSE,8e+05,"Europe","Smaller company",966214,83,0
"3842",85350,"Boyhood",FALSE,4e+06,"English","Smaller company",44349000,164,1
"3843",85435,"A Few Best Men",TRUE,12468389,"English","Smaller company",29007412,97,1
"3844",85446,"Step Up Revolution",TRUE,3.3e+07,"English","Smaller company",140470746,99,1
"3845",85545,"Elles",FALSE,4e+06,"Europe","Smaller company",911466,96,1
"3846",85870,"Cloclo",FALSE,27563396,"Europe","Smaller company",29193330,148,0
"3847",85889,"Filth",FALSE,5e+06,"English","Smaller company",9114264,97,5
"3848",86467,"Bel Ami",FALSE,9e+06,"English","Smaller company",8303261,102,6
"3849",86718,"7Aum Arivu",FALSE,1.6e+07,"India","Smaller company",98900000,168,0
"3850",86825,"Stoker",FALSE,1.2e+07,"English","The Walt Disney Studios",12077441,99,4
"3851",86829,"Inside Llewyn Davis",FALSE,1.1e+07,"English","Smaller company",32935319,105,7
"3852",86834,"Noah",FALSE,1.25e+08,"English","Paramount Global",362637473,139,10
"3853",86837,"Amour",FALSE,8900000,"Europe","Smaller company",29844753,127,0
"3854",86838,"Seven Psychopaths",FALSE,1.5e+07,"English","Smaller company",19422261,110,10
"3855",86868,"La Vérité si je Mens ! 3",TRUE,25496629,"Europe","Smaller company",40924982,120,0
"3856",87093,"Big Eyes",FALSE,1e+07,"English","Smaller company",28883511,105,6
"3857",87101,"Terminator Genisys",TRUE,1.55e+08,"English","Paramount Global",440603537,126,5
"3858",87368,"17 filles",FALSE,4141459,"Europe","Smaller company",201607,87,0
"3859",87421,"Riddick",TRUE,3.8e+07,"English","Smaller company",98337295,119,4
"3860",87428,"That's My Boy",FALSE,7e+07,"English","Sony Pictures Entertainment",58058367,116,7
"3861",87492,"Foxcatcher",FALSE,2.4e+07,"English","Smaller company",12096300,134,4
"3862",87499,"The East",FALSE,6500000,"English","Smaller company",2401510,116,3
"3863",87502,"Flight",FALSE,3.1e+07,"English","Paramount Global",161772375,138,6
"3864",87516,"Oldboy",FALSE,3e+07,"English","Smaller company",4861022,104,6
"3865",87533,"Bulletproof",FALSE,5e+06,"English","Smaller company",807947,94,2
"3866",87567,"The Big Wedding",FALSE,3.5e+07,"English","Smaller company",21819348,90,7
"3867",87729,"Jefferson in Paris",FALSE,1.4e+07,"English","Smaller company",2474000,139,7
"3868",87818,"Movie 43",FALSE,6e+06,"English","Smaller company",32438988,90,31
"3869",87827,"Life of Pi",FALSE,1.2e+08,"English","Smaller company",609016565,127,2
"3870",88005,"Seeking a Friend for the End of the World",FALSE,1e+07,"English","Smaller company",9636289,101,11
"3871",88036,"Sparkle",FALSE,1.4e+07,"English","Sony Pictures Entertainment",24637469,116,3
"3872",88042,"Parental Guidance",FALSE,2.5e+07,"English","The Walt Disney Studios",119772232,104,4
"3873",88224,"Manny & Lo",FALSE,5e+05,"English","Smaller company",431326,88,2
"3874",88273,"En kongelig affære",FALSE,8e+06,"Europe","Smaller company",7594693,137,0
"3875",88491,"Шапито-шоу",FALSE,2e+06,"Europe","Smaller company",393816,207,0
"3876",88641,"There Goes My Baby",FALSE,10500000,"English","Smaller company",123509,99,1
"3877",88751,"Journey to the Center of the Earth",TRUE,4.5e+07,"English","Warner Bros. Entertainment",101702060,93,2
"3878",88794,"J. Edgar",FALSE,3.5e+07,"English","Smaller company",84606030,137,8
"3879",89492,"This Is 40",FALSE,3.5e+07,"English","Smaller company",88058786,134,6
"3880",89691,"ATM",FALSE,3e+06,"English","Smaller company",3010,90,2
"3881",89750,"Pink Ribbons, Inc.",FALSE,9e+05,"English","Smaller company",25000,97,0
"3882",89868,"Paws",FALSE,137731,"English","Smaller company",1778391,83,1
"3883",91070,"L!fe Happens",FALSE,930000,"English","Smaller company",30905,100,1
"3884",91073,"만추",FALSE,6200000,"Asia","Smaller company",4820000,113,0
"3885",91314,"Transformers: Age of Extinction",TRUE,2.1e+08,"English","Paramount Global",1091405097,165,11
"3886",91911,"Behind the Burly Q",FALSE,250000,"English","Smaller company",23859,97,1
"3887",92182,"Silent House",FALSE,2e+06,"English","Smaller company",13101672,85,0
"3888",92591,"Bernie",FALSE,5e+06,"English","Warner Bros. Entertainment",9206470,100,2
"3889",92834,"Vizontele Tuuba",FALSE,3e+06,"English","Smaller company",13954476,111,0
"3890",93456,"Despicable Me 2",TRUE,7.6e+07,"English","NBCUniversal",970761885,98,11
"3891",93828,"Welcome to the Punch",FALSE,8500000,"English","Smaller company",9747,99,5
"3892",94329,"Serbuan maut",TRUE,1100000,"Asia","Smaller company",4105187,101,0
"3893",94348,"Alex Cross",TRUE,4.5e+07,"English","Smaller company",30353232,101,4
"3894",94440,"The Boost",FALSE,8e+06,"English","Smaller company",784990,95,2
"3895",94901,"About Cherry",FALSE,2500000,"English","Smaller company",3003,102,3
"3896",95610,"Bridget Jones's Baby",TRUE,3.5e+07,"English","NBCUniversal",211952420,123,8
"3897",96239,"Zombadings 1: Patayin sa Shokot si Remington",FALSE,22361,"English","Smaller company",721651,96,0
"3898",96399,"For Greater Glory - The True Story of Cristiada",FALSE,1.2e+07,"English","Smaller company",9622846,145,2
"3899",96721,"Rush",FALSE,3.8e+07,"English","Smaller company",90247624,123,3
"3900",96936,"The Bling Ring",FALSE,1.5e+07,"English","Smaller company",19145732,90,3
"3901",97020,"RoboCop",TRUE,1.2e+08,"English","Sony Pictures Entertainment",242688965,102,6
"3902",97365,"De rouille et d'os",FALSE,15400000,"Europe","Smaller company",25762027,123,1
"3903",97367,"The Place Beyond the Pines",FALSE,1.5e+07,"English","Smaller company",35485608,140,8
"3904",97370,"Under the Skin",FALSE,13300000,"English","Smaller company",5380251,108,1
"3905",97430,"The Man with the Iron Fists",TRUE,1.5e+07,"English","Smaller company",15608545,96,5
"3906",97614,"Deadfall",FALSE,1.2e+07,"English","Smaller company",66351,95,6
"3907",97630,"Zero Dark Thirty",FALSE,4e+07,"English","Sony Pictures Entertainment",132820716,157,12
"3908",98203,"Captive",FALSE,11180,"English","Smaller company",24591,120,0
"3909",98339,"The Samaritan",FALSE,1.2e+07,"English","Smaller company",2521,90,2
"3910",98357,"Broken City",FALSE,5.6e+07,"English","The Walt Disney Studios",19701164,109,8
"3911",98502,"The Myth Of Fingerprints",FALSE,2e+06,"English","Smaller company",458815,93,4
"3912",98548,"People Like Us",FALSE,1.6e+07,"English","Warner Bros. Entertainment",12434778,114,6
"3913",98566,"Teenage Mutant Ninja Turtles",TRUE,1.25e+08,"English","Paramount Global",477200000,101,7
"3914",99861,"Avengers: Age of Ultron",TRUE,2.8e+08,"English","The Walt Disney Studios",1405403694,141,17
"3915",100042,"Dumb and Dumber To",TRUE,4e+07,"English","Warner Bros. Entertainment",169837010,110,5
"3916",100241,"I, Frankenstein",FALSE,6.5e+07,"English","Smaller company",71154592,92,3
"3917",100402,"Captain America: The Winter Soldier",TRUE,1.7e+08,"English","The Walt Disney Studios",714766572,136,10
"3918",100791,"Tot yeshchyo Karloson!",FALSE,4e+06,"Europe","Smaller company",9938268,80,0
"3919",101173,"Coriolanus",FALSE,7700000,"English","Smaller company",1072602,123,4
"3920",101267,"Katy Perry: Part of Me",FALSE,1.2e+07,"English","Paramount Global",32726956,93,0
"3921",101299,"The Hunger Games: Catching Fire",TRUE,1.3e+08,"English","Smaller company",847423452,146,13
"3922",101501,"The Afflicted",FALSE,180000,"English","Smaller company",175742,85,1
"3923",102197,"Шпион",FALSE,6e+06,"Europe","Smaller company",4588176,99,1
"3924",102207,"Sur la Piste du Marsupilami",FALSE,5e+07,"Europe","Smaller company",48600000,105,1
"3925",102382,"The Amazing Spider-Man 2",TRUE,2e+08,"English","Sony Pictures Entertainment",705717432,142,13
"3926",102632,"राउडी राठौर",FALSE,6700000,"India","Smaller company",3.1e+07,143,2
"3927",102651,"Maleficent",FALSE,1.8e+08,"English","The Walt Disney Studios",758539785,97,6
"3928",102780,"Byzantium",FALSE,1e+07,"English","Smaller company",89237,118,4
"3929",102784,"2 Coelhos",FALSE,2e+06,"Europe","Smaller company",1620436,108,0
"3930",102899,"Ant-Man",TRUE,1.3e+08,"English","The Walt Disney Studios",519311965,117,12
"3931",103620,"Maniac",FALSE,6e+06,"English","Smaller company",31081,89,1
"3932",103663,"Jagten",FALSE,3800000,"Europe","Smaller company",16800000,115,0
"3933",103686,"Paradies: Liebe",TRUE,3600000,"Europe","Smaller company",24267,120,0
"3934",103731,"Mud",FALSE,1e+07,"English","Smaller company",21587700,130,5
"3935",104755,"The Lords of Salem",FALSE,1500000,"English","Smaller company",1165882,101,2
"3936",105506,"ഗ്രാന്‍റ്മാസ്റ്റര്‍",FALSE,120000,"India","The Walt Disney Studios",130000,130,0
"3937",105864,"The Good Dinosaur",FALSE,1.75e+08,"English","The Walt Disney Studios",331926147,93,6
"3938",106135,"Crooked Arrows",FALSE,1.3e+07,"English","Smaller company",1832541,95,1
"3939",106646,"The Wolf of Wall Street",FALSE,1e+08,"English","Paramount Global",392000694,180,9
"3940",106747,"Machete Kills",TRUE,1.2e+07,"English","Smaller company",15008161,107,12
"3941",107811,"21 & Over",FALSE,1.3e+07,"English","Smaller company",48065672,93,1
"3942",107846,"Escape Plan",FALSE,5e+07,"English","Smaller company",122915111,115,11
"3943",107985,"The World's End",FALSE,2e+07,"English","NBCUniversal",46089287,109,9
"3944",108312,"Native Son",FALSE,2e+06,"English","Smaller company",1301121,111,2
"3945",108346,"Dreaming of Joseph Lees",FALSE,2e+06,"English","Smaller company",7,92,0
"3946",109091,"The Counselor",FALSE,2.5e+07,"English","Smaller company",71009334,117,10
"3947",109264,"This Is Elvis",FALSE,5e+06,"English","Smaller company",2028612,144,0
"3948",109410,"42",FALSE,4e+07,"English","Warner Bros. Entertainment",95020213,128,4
"3949",109414,"This Is the End",FALSE,3.2e+07,"English","Sony Pictures Entertainment",126041322,107,15
"3950",109417,"Battle of the Year",FALSE,2e+07,"English","Sony Pictures Entertainment",16549477,110,2
"3951",109418,"Grown Ups 2",TRUE,8e+07,"English","Sony Pictures Entertainment",246984278,100,14
"3952",109421,"Side Effects",FALSE,3e+07,"English","Smaller company",63372757,106,5
"3953",109424,"Captain Phillips",FALSE,5.5e+07,"English","Sony Pictures Entertainment",9.5e+07,134,6
"3954",109428,"Evil Dead",FALSE,1.7e+07,"English","Sony Pictures Entertainment",97542952,91,1
"3955",109431,"Identity Thief",FALSE,3.5e+07,"English","Smaller company",173965010,111,8
"3956",109439,"The Hangover Part III",TRUE,1.03e+08,"English","Smaller company",362000072,100,10
"3957",109443,"Anchorman 2: The Legend Continues",TRUE,5e+07,"English","Paramount Global",173649015,119,21
"3958",109445,"Frozen",TRUE,1.5e+08,"English","The Walt Disney Studios",1274219009,102,7
"3959",109451,"Cloudy with a Chance of Meatballs 2",TRUE,7.8e+07,"English","Sony Pictures Entertainment",248384621,95,9
"3960",109491,"Beautiful Creatures",FALSE,6e+07,"English","Warner Bros. Entertainment",60052138,124,7
"3961",109513,"Hit & Run",FALSE,2e+06,"English","Smaller company",14400000,100,7
"3962",109729,"The Canyons",FALSE,250000,"English","Smaller company",56825,99,0
"3963",110160,"Laurence Anyways",FALSE,9500000,"Europe","Smaller company",12250,168,0
"3964",110402,"Трудно быть богом",FALSE,7e+06,"Europe","Smaller company",1310673,170,0
"3965",110415,"Snowpiercer",FALSE,39200000,"Asia","Smaller company",86758912,126,7
"3966",110428,"Camille Claudel 1915",FALSE,3512454,"Europe","Smaller company",115860,95,1
"3967",111190,"Adore",FALSE,1.6e+07,"English","Smaller company",318982,100,3
"3968",111237,"Белый тигр",FALSE,1.1e+07,"Europe","Smaller company",7200000,104,0
"3969",111479,"CBGB",FALSE,5e+06,"English","Smaller company",40400,101,5
"3970",111836,"Gabbar Singh",FALSE,7e+06,"India","Smaller company",1.6e+07,136,0
"3971",112205,"The Family",FALSE,3e+07,"English","Smaller company",36894225,111,3
"3972",112949,"Safe Haven",FALSE,2.8e+07,"English","Smaller company",97594140,115,1
"3973",113947,"The Sessions",FALSE,1e+06,"English","Smaller company",9138338,98,4
"3974",114150,"Pitch Perfect",TRUE,1.7e+07,"English","Smaller company",115350426,112,8
"3975",114564,"Shikshanachya Aaicha Gho",FALSE,380000,"English","Smaller company",520000,0,0
"3976",114574,"Bikini Spring Break",FALSE,5e+05,"English","Smaller company",5e+05,87,0
"3977",114726,"Out on a Limb",FALSE,1.1e+07,"English","NBCUniversal",1659542,82,3
"3978",114903,"Aquí Entre Nos",FALSE,1,"English","Smaller company",2755584,73,0
"3979",115210,"Stitches",FALSE,1e+05,"English","Smaller company",95000,86,0
"3980",115348,"Paranoia",FALSE,3.5e+07,"English","Smaller company",13785015,106,6
